Run_ID,Instellation (W/m^2),Spectral_Type,R_Planet (m),M_Planet (kg),P_Surface (Pa),P_CO2 (Pa),P_H2O (Pa),Albedo,Recirculation_Factor,Rainout,Relative Humidity,August Roche Magnus,Cloud Cover,Cloud Destruction,Moist Convection,Surface_Temp (K),Status
run_2726,1223.9999999999998,M5,6371000,5.972e+24,100100.1,100.0,0.1,0.175,0.666,True,0.77,False,0,True,True,351.728,Success
run_2728,1223.9999999999998,M5,6371000,5.972e+24,100100.1,100.0,0.1,0.5249999999999999,0.666,True,0.77,False,0,True,True,339.094,Success
run_2730,1223.9999999999998,M5,6371000,5.972e+24,100101.0,100.0,1.0,0.0,0.666,True,0.77,False,0,True,True,357.924,Success
run_2732,1223.9999999999998,M5,6371000,5.972e+24,100101.0,100.0,1.0,0.35,0.666,True,0.77,False,0,True,True,345.751,Success
run_2731,1223.9999999999998,M5,6371000,5.972e+24,100101.0,100.0,1.0,0.175,0.666,True,0.77,False,0,True,True,352.622,Success
run_2729,1223.9999999999998,M5,6371000,5.972e+24,100100.1,100.0,0.1,0.7,0.666,True,0.77,False,0,True,True,328.023,Success
run_2740,1223.9999999999998,M5,6371000,5.972e+24,100200.0,100.0,100.0,0.0,0.666,True,0.77,False,0,True,True,403.742,Success
run_2733,1223.9999999999998,M5,6371000,5.972e+24,100101.0,100.0,1.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,336.554,Success
run_2735,1223.9999999999998,M5,6371000,5.972e+24,100110.0,100.0,10.0,0.0,0.666,True,0.77,False,0,True,True,363.406,Success
run_2734,1223.9999999999998,M5,6371000,5.972e+24,100101.0,100.0,1.0,0.7,0.666,True,0.77,False,0,True,True,324.031,Success
run_2741,1223.9999999999998,M5,6371000,5.972e+24,100200.0,100.0,100.0,0.175,0.666,True,0.77,False,0,True,True,399.281,Success
run_2738,1223.9999999999998,M5,6371000,5.972e+24,100110.0,100.0,10.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,338.694,Success
run_2737,1223.9999999999998,M5,6371000,5.972e+24,100110.0,100.0,10.0,0.35,0.666,True,0.77,False,0,True,True,348.743,Success
run_2739,1223.9999999999998,M5,6371000,5.972e+24,100110.0,100.0,10.0,0.7,0.666,True,0.77,False,0,True,True,326.285,Success
run_2736,1223.9999999999998,M5,6371000,5.972e+24,100110.0,100.0,10.0,0.175,0.666,True,0.77,False,0,True,True,356.816,Success
run_2745,1223.9999999999998,M5,6371000,5.972e+24,101100.0,100.0,1000.0,0.0,0.666,True,0.77,False,0,True,True,431.89,Success
run_2746,1223.9999999999998,M5,6371000,5.972e+24,101100.0,100.0,1000.0,0.175,0.666,True,0.77,False,0,True,True,423.978,Success
run_2747,1223.9999999999998,M5,6371000,5.972e+24,101100.0,100.0,1000.0,0.35,0.666,True,0.77,False,0,True,True,415.133,Success
run_2748,1223.9999999999998,M5,6371000,5.972e+24,101100.0,100.0,1000.0,0.5249999999999999,0.666,True,0.77,False,0,True,True,405.478,Success
